,input,input_type,values_type,size
288,"[17, 31, 18, 7, 2, 48, 14]",<class 'list'>,<class 'int'>,7
289,"[14, 7, 35, 49, 32, 3, 15, 5, 5, 7, 30]",<class 'list'>,<class 'int'>,11
290,"[2, 39, 2]",<class 'list'>,<class 'int'>,3
291,"[10, 5, 8, 31, 18, 45, 46, 42, 10, 10]",<class 'list'>,<class 'int'>,10
292,"[22, 14, 27, 8, 1, 24, 40, 5, 26, 30, 41, 9, 33, 17]",<class 'list'>,<class 'int'>,14
293,"[44, 10, 31, 6, 26, 8]",<class 'list'>,<class 'int'>,6
294,"[20, 32, 39, 32, 13, 11]",<class 'list'>,<class 'int'>,6
295,"[18, 18, 9, 26, 44, 41]",<class 'list'>,<class 'int'>,6
296,"[3, 16, 46, 24, 31, 32, 38, 36, 42, 25, 28, 17]",<class 'list'>,<class 'int'>,12
297,"[34, 42, 42, 18, 28, 7]",<class 'list'>,<class 'int'>,6
298,"[37, 24, 46, 44, 23, 15, 36, 16]",<class 'list'>,<class 'int'>,8
299,"[41, 2, 23, 42, 16, 45, 26, 41, 23, 42, 32, 2]",<class 'list'>,<class 'int'>,12
300,"[19, 47, 40, 28, 6, 27, 11, 45, 18, 30]",<class 'list'>,<class 'int'>,10
301,"[24, 32, 1, 4, 10, 34]",<class 'list'>,<class 'int'>,6
302,"[36, 29, 26, 32, 19]",<class 'list'>,<class 'int'>,5
303,"[40, 12, 30, 2]",<class 'list'>,<class 'int'>,4
304,"[19, 36, 25, 44, 26, 37, 34, 12, 16, 1, 39, 40, 15]",<class 'list'>,<class 'int'>,13
305,"[37, 42, 38, 7, 7]",<class 'list'>,<class 'int'>,5
306,"[9, 37, 35]",<class 'list'>,<class 'int'>,3
307,"[42, 18, 46]",<class 'list'>,<class 'int'>,3
308,"[12, 9, 27, 33, 33, 9, 37, 32, 19, 1, 28, 43, 22, 2]",<class 'list'>,<class 'int'>,14
309,"[1, 33, 43, 46, 40, 15, 16, 41, 13, 18, 34, 49, 24]",<class 'list'>,<class 'int'>,13
310,"[22, 17, 43, 20, 3, 31, 8, 46]",<class 'list'>,<class 'int'>,8
311,"[36, 33, 25, 46, 25, 13, 5, 1, 31, 2, 36, 31]",<class 'list'>,<class 'int'>,12
312,"[16, 4, 20, 17, 18, 17, 49, 38, 39]",<class 'list'>,<class 'int'>,9
313,"[44, 25, 14, 23, 48, 3, 43, 48]",<class 'list'>,<class 'int'>,8
314,"[26, 25, 24, 19, 26, 22, 3, 12, 14]",<class 'list'>,<class 'int'>,9
315,"[42, 24, 26]",<class 'list'>,<class 'int'>,3
316,"[11, 41, 45, 42, 46, 19]",<class 'list'>,<class 'int'>,6
317,"[20, 2, 27, 11, 28, 24, 26, 6, 11, 6, 34, 12, 32, 5]",<class 'list'>,<class 'int'>,14
318,"[26, 47, 30, 13, 22, 17, 21, 20, 11, 16]",<class 'list'>,<class 'int'>,10
319,"[5, 39, 3, 42, 37, 11, 49, 41, 46, 13]",<class 'list'>,<class 'int'>,10
320,"[49, 35, 46, 13, 36]",<class 'list'>,<class 'int'>,5
321,"[35, 37, 11, 5, 48, 23, 9, 48]",<class 'list'>,<class 'int'>,8
322,"[34, 26, 14, 17, 26]",<class 'list'>,<class 'int'>,5
323,"[46, 23, 49, 43, 45, 9, 12]",<class 'list'>,<class 'int'>,7
324,"[28, 46, 22, 2, 21, 6, 12, 24, 30, 15, 8]",<class 'list'>,<class 'int'>,11
325,"[39, 34, 29, 8]",<class 'list'>,<class 'int'>,4
326,"[40, 20, 37, 32, 18, 45, 46]",<class 'list'>,<class 'int'>,7
327,"[38, 1, 2, 35, 10, 36, 26, 1, 20, 39, 37]",<class 'list'>,<class 'int'>,11
328,"[20, 13, 27]",<class 'list'>,<class 'int'>,3
329,"[22, 35, 32, 23, 30, 39, 18, 48, 21, 14]",<class 'list'>,<class 'int'>,10
330,"[21, 33, 40, 15, 37, 25]",<class 'list'>,<class 'int'>,6
331,"[47, 48, 14, 42, 2, 44, 40, 11, 34, 6, 16, 15, 3, 39]",<class 'list'>,<class 'int'>,14
332,"[29, 41, 12, 46, 19]",<class 'list'>,<class 'int'>,5
333,"[12, 35, 6, 12, 31, 25, 16, 21, 9]",<class 'list'>,<class 'int'>,9
334,"[30, 19, 49, 41, 41, 6, 47, 5, 24, 12, 14, 11, 12]",<class 'list'>,<class 'int'>,13
335,"[9, 22, 43, 40, 48, 20, 12, 17]",<class 'list'>,<class 'int'>,8
336,"[39, 24, 29]",<class 'list'>,<class 'int'>,3
337,"[11, 13, 22, 22, 5, 42, 8, 21, 38, 40, 49, 40, 6]",<class 'list'>,<class 'int'>,13
338,"[38, 18, 17, 30, 43, 45, 15, 17, 21, 33, 21, 25, 2]",<class 'list'>,<class 'int'>,13
339,"[27, 18, 7, 12, 6, 31, 7, 5, 14]",<class 'list'>,<class 'int'>,9
340,"[28, 19, 8, 19, 38, 44, 8, 23, 17, 26, 1, 7, 40, 37]",<class 'list'>,<class 'int'>,14
341,"[6, 41, 3, 24, 41, 12, 37, 42, 24]",<class 'list'>,<class 'int'>,9
342,"[3, 29, 2, 36, 26, 21, 21]",<class 'list'>,<class 'int'>,7
343,"[39, 4, 8, 12, 2, 19, 43, 1, 11, 49]",<class 'list'>,<class 'int'>,10
344,"[46, 32, 25, 48, 1, 21]",<class 'list'>,<class 'int'>,6
345,"[17, 14, 36, 6, 18, 32, 26, 20]",<class 'list'>,<class 'int'>,8
346,"[15, 7, 6, 17]",<class 'list'>,<class 'int'>,4
347,"[28, 22, 35, 29, 18, 39, 12, 24, 12, 40, 6, 45, 7]",<class 'list'>,<class 'int'>,13
348,"[5, 29, 28, 25, 49, 20]",<class 'list'>,<class 'int'>,6
349,"[31, 17, 4, 31, 14, 10, 23, 10, 39, 2]",<class 'list'>,<class 'int'>,10
350,"[12, 12, 20]",<class 'list'>,<class 'int'>,3
351,"[3, 43, 40, 15, 23, 19, 8]",<class 'list'>,<class 'int'>,7
352,"[21, 18, 16, 11, 43, 24, 3, 25]",<class 'list'>,<class 'int'>,8
353,"[7, 20, 11, 9, 5, 20]",<class 'list'>,<class 'int'>,6
354,"[4, 11, 22, 38, 27, 49, 33, 40, 42, 44, 19, 3, 3]",<class 'list'>,<class 'int'>,13
355,"[46, 23, 2, 18, 16, 12, 24, 26, 31, 33, 45, 29]",<class 'list'>,<class 'int'>,12
356,"[44, 38, 35]",<class 'list'>,<class 'int'>,3
357,"[1, 37, 17, 32, 39, 39, 43, 16, 38, 23, 13]",<class 'list'>,<class 'int'>,11
358,"[11, 7, 17, 37]",<class 'list'>,<class 'int'>,4
359,"[17, 41, 16, 29, 2, 29, 27, 21, 45, 11, 9, 12, 11]",<class 'list'>,<class 'int'>,13
360,"[28, 37, 44, 18, 16, 31, 34, 7, 40, 10, 46]",<class 'list'>,<class 'int'>,11
361,"[49, 47, 2, 16, 5, 16, 1, 41, 8, 45, 16, 29]",<class 'list'>,<class 'int'>,12
362,"[16, 32, 34, 4, 35, 45, 15, 34, 40, 36, 29]",<class 'list'>,<class 'int'>,11
363,"[17, 32, 41, 21, 45, 45]",<class 'list'>,<class 'int'>,6
364,"[21, 18, 13, 49, 20, 39, 44, 5, 18, 10, 39, 15, 4]",<class 'list'>,<class 'int'>,13
365,"[39, 12, 3, 23, 26, 47, 3]",<class 'list'>,<class 'int'>,7
366,"[16, 32, 30, 21, 30, 27, 47, 14, 3]",<class 'list'>,<class 'int'>,9
367,"[14, 7, 29, 48]",<class 'list'>,<class 'int'>,4
368,"[46, 41, 10, 19, 38, 38, 15, 40, 35, 26]",<class 'list'>,<class 'int'>,10
369,"[3, 28, 16, 7, 14]",<class 'list'>,<class 'int'>,5
370,"[33, 2, 7, 8, 6, 32, 25, 29, 11, 37, 5]",<class 'list'>,<class 'int'>,11
371,"[28, 2, 2, 4, 17, 48, 43, 44, 46, 4, 29]",<class 'list'>,<class 'int'>,11
372,"[29, 46, 1, 13]",<class 'list'>,<class 'int'>,4
373,"[40, 29, 37, 21, 20, 49, 45, 26, 16, 6]",<class 'list'>,<class 'int'>,10
374,"[41, 13, 15, 34]",<class 'list'>,<class 'int'>,4
375,"[12, 17, 31]",<class 'list'>,<class 'int'>,3
376,"[24, 11, 19, 32, 14, 19, 37, 42, 27, 24, 44, 7, 42]",<class 'list'>,<class 'int'>,13
377,"[32, 14, 14, 32, 38, 39, 5, 49, 2, 27, 43, 39]",<class 'list'>,<class 'int'>,12
378,"[6, 36, 41, 40, 48, 21, 30]",<class 'list'>,<class 'int'>,7
379,"[30, 6, 24, 40, 31, 29, 9, 28, 49, 20, 25, 11, 16, 14]",<class 'list'>,<class 'int'>,14
380,"[37, 18, 14]",<class 'list'>,<class 'int'>,3
381,"[1, 22, 10]",<class 'list'>,<class 'int'>,3
382,"[31, 38, 32, 36, 29, 48, 24, 27, 4, 48, 25, 15, 25]",<class 'list'>,<class 'int'>,13
383,"[33, 33, 29, 37, 45, 48, 7]",<class 'list'>,<class 'int'>,7
384,"[43, 37, 22, 32, 10, 47, 33, 38, 13, 29, 19, 30, 4]",<class 'list'>,<class 'int'>,13
385,"[15, 43, 45, 20, 31, 12, 3, 43]",<class 'list'>,<class 'int'>,8
386,"[31, 16, 13]",<class 'list'>,<class 'int'>,3
387,"[42, 18, 40, 49, 40, 20, 28, 47, 9, 34, 25, 45, 22]",<class 'list'>,<class 'int'>,13
388,"[46, 44, 46, 40, 30, 6, 41, 6, 46, 12, 20]",<class 'list'>,<class 'int'>,11
389,"[36, 31, 48, 46, 23, 2, 24, 47]",<class 'list'>,<class 'int'>,8
390,"[29, 34, 6, 14, 48, 2, 28, 34, 20, 27, 47, 30]",<class 'list'>,<class 'int'>,12
391,"[43, 49, 41, 28, 39, 18, 30, 18, 32, 2, 27, 4]",<class 'list'>,<class 'int'>,12
392,"[47, 13, 2, 35]",<class 'list'>,<class 'int'>,4
393,"[7, 29, 18, 34, 15, 13, 38, 34, 22, 14, 45, 11, 17]",<class 'list'>,<class 'int'>,13
394,"[3, 43, 16, 36]",<class 'list'>,<class 'int'>,4
395,"[19, 18, 17]",<class 'list'>,<class 'int'>,3
396,"[40, 33, 1, 31, 43, 47, 11, 36]",<class 'list'>,<class 'int'>,8
397,"[13, 43, 13, 8, 48, 33, 49]",<class 'list'>,<class 'int'>,7
398,"[5, 14, 36, 20, 12, 19]",<class 'list'>,<class 'int'>,6
399,"[38, 49, 20, 1, 44, 39, 47, 23]",<class 'list'>,<class 'int'>,8
400,"[41, 16, 8, 39]",<class 'list'>,<class 'int'>,4
401,"[44, 6, 30, 41, 45, 29, 41, 33, 49, 29, 24, 37, 41]",<class 'list'>,<class 'int'>,13
402,"[21, 38, 5, 19, 30, 7]",<class 'list'>,<class 'int'>,6
403,"[31, 41, 13, 12, 35, 3, 45, 41, 37, 9, 49, 39]",<class 'list'>,<class 'int'>,12
404,"[16, 28, 39, 25, 36, 30]",<class 'list'>,<class 'int'>,6
405,"[37, 39, 48, 28, 16, 9, 36, 23, 15, 45, 6]",<class 'list'>,<class 'int'>,11
406,"[31, 4, 16, 5, 11, 34, 2, 43, 41, 31, 47, 15, 40]",<class 'list'>,<class 'int'>,13
407,"[37, 18, 7, 37, 30, 6, 13, 11]",<class 'list'>,<class 'int'>,8
408,"[49, 6, 6, 37, 11, 25, 8, 14, 27, 10, 26, 10]",<class 'list'>,<class 'int'>,12
409,"[32, 17, 7, 33, 49, 37, 22, 12, 40, 38, 35, 42, 12]",<class 'list'>,<class 'int'>,13
410,"[42, 17, 26, 5, 4, 39, 18, 9, 48, 14, 20, 22]",<class 'list'>,<class 'int'>,12
411,"[14, 43, 3, 5, 32]",<class 'list'>,<class 'int'>,5
412,"[34, 19, 42, 48, 43, 6, 36, 20, 17, 37]",<class 'list'>,<class 'int'>,10
413,"[11, 3, 35, 17, 40, 37, 25, 49, 40]",<class 'list'>,<class 'int'>,9
414,"[7, 13, 44, 11, 43, 13]",<class 'list'>,<class 'int'>,6
415,"[39, 41, 43, 30, 28, 17, 44, 48, 1, 34, 47]",<class 'list'>,<class 'int'>,11
416,"[46, 4, 38, 33, 27, 38, 30, 39, 8, 14, 5, 3]",<class 'list'>,<class 'int'>,12
417,"[47, 33, 31, 37, 32]",<class 'list'>,<class 'int'>,5
418,"[29, 24, 43, 38, 42, 36, 38, 10, 44, 23]",<class 'list'>,<class 'int'>,10
419,"[41, 22, 27, 30, 29, 10, 16, 24]",<class 'list'>,<class 'int'>,8
420,"[41, 24, 12, 15, 18, 6]",<class 'list'>,<class 'int'>,6
421,"[46, 38, 29, 45, 31, 10, 32, 18, 14]",<class 'list'>,<class 'int'>,9
422,"[20, 23, 37, 18, 10, 21, 7]",<class 'list'>,<class 'int'>,7
423,"[34, 40, 46, 2, 45, 25, 2, 26, 48]",<class 'list'>,<class 'int'>,9
424,"[5, 6, 9, 36, 14, 33, 46, 38, 3, 1]",<class 'list'>,<class 'int'>,10
425,"[22, 49, 17, 46, 10, 30, 19, 18]",<class 'list'>,<class 'int'>,8
426,"[25, 40, 5, 16]",<class 'list'>,<class 'int'>,4
427,"[23, 40, 31, 21]",<class 'list'>,<class 'int'>,4
428,"[22, 11, 38, 35, 48, 24, 2, 40, 9, 33]",<class 'list'>,<class 'int'>,10
429,"[39, 8, 42, 36, 31, 8, 5, 8, 6, 21, 49, 15]",<class 'list'>,<class 'int'>,12
430,"[40, 27, 9, 27, 33, 1, 42]",<class 'list'>,<class 'int'>,7
431,"[6, 13, 13, 24, 39]",<class 'list'>,<class 'int'>,5
432,"[29, 38, 30, 9, 36, 11, 31, 2, 6, 28, 10, 47, 29]",<class 'list'>,<class 'int'>,13
433,"[31, 21, 36, 4, 44, 29, 42, 37, 3, 38, 19, 9, 19, 29]",<class 'list'>,<class 'int'>,14
434,"[9, 7, 10, 16, 10, 32, 43, 39, 37, 8, 44]",<class 'list'>,<class 'int'>,11
435,"[30, 19, 9, 14]",<class 'list'>,<class 'int'>,4
436,"[29, 30, 12, 7, 32, 23, 3, 4, 6]",<class 'list'>,<class 'int'>,9
437,"[5, 33, 35, 7, 43]",<class 'list'>,<class 'int'>,5
438,"[39, 24, 6, 13, 20, 1, 18, 28, 37]",<class 'list'>,<class 'int'>,9
439,"[23, 39, 28, 24]",<class 'list'>,<class 'int'>,4
440,"[5, 17, 35, 10, 46, 41, 19, 27, 20, 42]",<class 'list'>,<class 'int'>,10
441,"[12, 33, 9, 49, 39, 42, 12, 31, 49]",<class 'list'>,<class 'int'>,9
442,"[12, 1, 3, 25, 49, 32, 17, 14, 8]",<class 'list'>,<class 'int'>,9
443,"[37, 30, 1, 11, 11, 19]",<class 'list'>,<class 'int'>,6
444,"[5, 8, 12, 2, 12, 42, 10, 31, 20, 25, 48, 1]",<class 'list'>,<class 'int'>,12
445,"[17, 27, 46, 13, 34, 3, 30, 34, 3, 32, 39, 30, 28]",<class 'list'>,<class 'int'>,13
446,"[46, 5, 11, 44, 6, 11, 29, 22]",<class 'list'>,<class 'int'>,8
447,"[20, 39, 28, 40, 36, 28, 32, 2, 34, 1, 44]",<class 'list'>,<class 'int'>,11
448,"[43, 29, 14, 15, 28, 33, 25, 11, 30, 16, 41, 11, 2, 39]",<class 'list'>,<class 'int'>,14
449,"[3, 20, 23, 28, 44]",<class 'list'>,<class 'int'>,5
450,"[46, 27, 41, 15, 40, 18, 24, 17, 48]",<class 'list'>,<class 'int'>,9
451,"[24, 34, 2, 26, 14, 18, 21, 47, 27, 30]",<class 'list'>,<class 'int'>,10
452,"[39, 33, 45, 24, 15, 40, 48, 45, 26, 2, 18, 6, 14]",<class 'list'>,<class 'int'>,13
453,"[17, 5, 48, 41, 27]",<class 'list'>,<class 'int'>,5
454,"[20, 7, 37, 2, 24]",<class 'list'>,<class 'int'>,5
455,"[2, 27, 5, 26, 39, 21]",<class 'list'>,<class 'int'>,6
456,"[40, 22, 46, 40, 11, 41, 48, 10]",<class 'list'>,<class 'int'>,8
457,"[37, 24, 16, 24, 31]",<class 'list'>,<class 'int'>,5
458,"[3, 35, 18, 38, 6, 26, 47]",<class 'list'>,<class 'int'>,7
459,"[31, 44, 41, 12, 20, 27, 48, 19, 18, 15, 5, 17]",<class 'list'>,<class 'int'>,12
460,"[9, 1, 16, 40, 2, 47, 13, 3, 23]",<class 'list'>,<class 'int'>,9
461,"[5, 13, 30, 49, 45, 41, 48, 38, 43, 49, 39, 9]",<class 'list'>,<class 'int'>,12
462,"[30, 27, 33, 20, 42, 41, 25, 28, 17]",<class 'list'>,<class 'int'>,9
463,"[42, 10, 45, 42, 11, 16, 31, 43, 29, 22, 42, 11, 45, 33]",<class 'list'>,<class 'int'>,14
464,"[23, 21, 15, 15, 27, 2, 1, 30, 4, 45]",<class 'list'>,<class 'int'>,10
465,"[44, 12, 30, 1]",<class 'list'>,<class 'int'>,4
466,"[4, 30, 23]",<class 'list'>,<class 'int'>,3
467,"[41, 39, 11, 4, 24, 27, 38, 32, 21, 41]",<class 'list'>,<class 'int'>,10
468,"[36, 34, 24, 41, 6, 9]",<class 'list'>,<class 'int'>,6
469,"[27, 39, 36, 43, 10, 10, 2, 19, 29, 32, 11, 30, 8, 14]",<class 'list'>,<class 'int'>,14
470,"[36, 43, 15, 19, 23, 7, 16, 44, 3, 1]",<class 'list'>,<class 'int'>,10
471,"[35, 13, 2, 11, 41]",<class 'list'>,<class 'int'>,5
472,"[49, 30, 3, 22, 23, 17, 29, 2, 36, 33, 25]",<class 'list'>,<class 'int'>,11
473,"[47, 20, 42, 38, 11, 46, 11, 35, 31, 47, 26, 18]",<class 'list'>,<class 'int'>,12
474,"[8, 28, 8, 3, 29, 11, 46, 6, 40, 13]",<class 'list'>,<class 'int'>,10
475,"[22, 48, 10, 18, 40, 7, 15, 49, 3, 26, 48]",<class 'list'>,<class 'int'>,11
476,"[21, 17, 17, 48, 11, 10, 21, 5, 25, 22, 17, 18, 12]",<class 'list'>,<class 'int'>,13
477,"[9, 16, 23, 26, 44, 7, 17, 19, 17, 13]",<class 'list'>,<class 'int'>,10
478,"[19, 1, 41, 8]",<class 'list'>,<class 'int'>,4
479,"[38, 40, 13, 16, 5, 11, 26, 6, 4, 13, 35, 46, 10, 46]",<class 'list'>,<class 'int'>,14
480,"[23, 34, 18, 26, 48]",<class 'list'>,<class 'int'>,5
481,"[39, 47, 49, 18, 47, 16, 11, 18, 6]",<class 'list'>,<class 'int'>,9
482,"[28, 42, 38, 45, 20, 42, 22, 38, 41, 18, 43, 6, 28, 15]",<class 'list'>,<class 'int'>,14
483,"[24, 5, 29]",<class 'list'>,<class 'int'>,3
484,"[18, 4, 42, 30, 5, 14, 41, 11, 48, 2, 33, 41, 38, 14]",<class 'list'>,<class 'int'>,14
485,"[49, 37, 21, 7, 15, 24, 18]",<class 'list'>,<class 'int'>,7
486,"[47, 34, 25, 26, 33, 42, 7, 6, 42, 48, 32, 2, 30]",<class 'list'>,<class 'int'>,13
487,"[4, 39, 45, 44, 14, 32, 25, 43, 41, 39, 1, 41, 41, 10]",<class 'list'>,<class 'int'>,14
488,"[35, 44, 41]",<class 'list'>,<class 'int'>,3
489,"[25, 34, 12, 4, 43, 43, 31]",<class 'list'>,<class 'int'>,7
490,"[24, 13, 24, 6, 20, 42, 43]",<class 'list'>,<class 'int'>,7
491,"[2, 1, 30, 21, 15, 49, 31, 28, 10, 18, 26]",<class 'list'>,<class 'int'>,11
492,"[15, 41, 39, 22, 39]",<class 'list'>,<class 'int'>,5
493,"[19, 19, 9, 41, 36, 20, 33]",<class 'list'>,<class 'int'>,7
494,"[13, 39, 8, 44, 16, 45, 28, 47]",<class 'list'>,<class 'int'>,8
495,"[35, 30, 10, 26, 44, 15]",<class 'list'>,<class 'int'>,6
496,"[8, 9, 8, 44, 47, 11, 48, 46, 11, 47, 5, 22, 1]",<class 'list'>,<class 'int'>,13
497,"[6, 15, 15, 32, 27, 17, 36]",<class 'list'>,<class 'int'>,7
498,"[37, 42, 42, 29, 16, 49]",<class 'list'>,<class 'int'>,6
499,"[40, 11, 24]",<class 'list'>,<class 'int'>,3
500,"[47, 32, 7, 39, 17, 10, 14, 19, 23, 47, 44]",<class 'list'>,<class 'int'>,11
501,"[2, 26, 43, 22, 45, 19, 49, 38, 42, 27, 36, 4, 29, 25]",<class 'list'>,<class 'int'>,14
502,"[29, 39, 24, 40, 35, 27]",<class 'list'>,<class 'int'>,6
503,"[14, 49, 9, 1, 7]",<class 'list'>,<class 'int'>,5
504,"[19, 26, 23, 37, 33, 20, 7, 43, 39]",<class 'list'>,<class 'int'>,9
505,"[13, 20, 9, 37]",<class 'list'>,<class 'int'>,4
506,"[48, 14, 3]",<class 'list'>,<class 'int'>,3
507,"[18, 46, 44, 34, 46, 15, 15, 16, 48, 46, 6, 48]",<class 'list'>,<class 'int'>,12
508,"[35, 10, 19, 35]",<class 'list'>,<class 'int'>,4
509,"[33, 5, 8, 46, 35, 24, 31, 23, 9]",<class 'list'>,<class 'int'>,9
510,"[43, 44, 48, 35, 32, 23]",<class 'list'>,<class 'int'>,6
511,"[9, 49, 21, 30, 16, 31, 46, 35, 21, 23, 48, 16, 22]",<class 'list'>,<class 'int'>,13
512,"[2, 29, 49, 41, 48, 17, 43, 1, 32, 27, 21]",<class 'list'>,<class 'int'>,11
513,"[24, 29, 12, 11, 32, 16, 25]",<class 'list'>,<class 'int'>,7
514,"[3, 10, 39, 6, 37]",<class 'list'>,<class 'int'>,5
515,"[42, 18, 5, 14, 9, 7, 46, 14, 1]",<class 'list'>,<class 'int'>,9
516,"[21, 43, 15, 17, 2, 26, 39, 38]",<class 'list'>,<class 'int'>,8
517,"[7, 39, 40, 47]",<class 'list'>,<class 'int'>,4
518,"[18, 4, 22, 37, 20, 16, 33, 27, 11, 3, 31, 23]",<class 'list'>,<class 'int'>,12
519,"[41, 35, 10, 20, 6, 35]",<class 'list'>,<class 'int'>,6
520,"[37, 9, 27, 34, 48, 8, 12, 41, 16, 25, 11, 25]",<class 'list'>,<class 'int'>,12
521,"[28, 30, 5, 1, 40, 26, 1, 5]",<class 'list'>,<class 'int'>,8
522,"[37, 30, 32]",<class 'list'>,<class 'int'>,3
523,"[43, 29, 11, 32, 34, 16, 14]",<class 'list'>,<class 'int'>,7
524,"[9, 34, 43, 27, 28]",<class 'list'>,<class 'int'>,5
525,"[29, 27, 1, 27, 31, 3, 38, 35, 33, 8, 36, 20, 8]",<class 'list'>,<class 'int'>,13
526,"[2, 36, 49, 17, 3, 49, 44, 27, 1]",<class 'list'>,<class 'int'>,9
527,"[6, 3, 16, 2, 28, 24, 45, 15, 11, 28, 48, 12]",<class 'list'>,<class 'int'>,12
528,"[19, 36, 21, 4, 38, 25]",<class 'list'>,<class 'int'>,6
529,"[42, 31, 42, 36, 26, 38, 43, 25, 31, 39, 18, 7, 42]",<class 'list'>,<class 'int'>,13
530,"[46, 29, 14, 42, 29, 32, 45, 12, 34, 42, 23, 45, 45]",<class 'list'>,<class 'int'>,13
531,"[28, 26, 17, 14, 16, 13, 29, 39, 29, 38, 39, 25, 32]",<class 'list'>,<class 'int'>,13
532,"[34, 34, 38, 18, 11, 23, 9, 12, 31, 15]",<class 'list'>,<class 'int'>,10
533,"[36, 47, 46, 48, 26, 41, 5, 26, 6, 14]",<class 'list'>,<class 'int'>,10
534,"[9, 3, 12, 25, 48]",<class 'list'>,<class 'int'>,5
535,"[10, 11, 38, 49, 28, 20, 43, 29, 47, 14]",<class 'list'>,<class 'int'>,10
536,"[3, 5, 38, 24, 42, 21, 37, 7, 23, 5]",<class 'list'>,<class 'int'>,10
537,"[8, 32, 36, 7, 30, 34, 42, 10, 45, 34, 12, 46, 32]",<class 'list'>,<class 'int'>,13
538,"[35, 20, 35, 6, 48]",<class 'list'>,<class 'int'>,5
539,"[19, 6, 41, 44, 47, 43, 32, 25, 19]",<class 'list'>,<class 'int'>,9
540,"[17, 22, 37, 1]",<class 'list'>,<class 'int'>,4
541,"[37, 6, 31, 4]",<class 'list'>,<class 'int'>,4
542,"[33, 24, 17, 33, 13, 36]",<class 'list'>,<class 'int'>,6
543,"[26, 46, 18]",<class 'list'>,<class 'int'>,3
544,"[26, 34, 4, 3, 17, 10, 33, 7, 39, 19, 35, 18, 42]",<class 'list'>,<class 'int'>,13
545,"[8, 30, 18, 33, 10]",<class 'list'>,<class 'int'>,5
546,"[9, 46, 7, 12, 6, 26, 11, 20, 39, 8]",<class 'list'>,<class 'int'>,10
547,"[8, 37, 19, 37, 1, 24, 45, 43, 16]",<class 'list'>,<class 'int'>,9
548,"[10, 5, 49, 40, 39, 26, 9, 24]",<class 'list'>,<class 'int'>,8
549,"[12, 30, 36]",<class 'list'>,<class 'int'>,3
550,"[39, 20, 15, 16, 22, 7, 4, 18]",<class 'list'>,<class 'int'>,8
551,"[6, 14, 33, 3, 30, 11, 21, 34, 14, 7, 6, 41, 26]",<class 'list'>,<class 'int'>,13
552,"[20, 45, 30, 5]",<class 'list'>,<class 'int'>,4
553,"[48, 42, 32, 48, 16, 36, 21, 16, 4, 45, 29, 45, 35]",<class 'list'>,<class 'int'>,13
554,"[19, 14, 18, 31, 16, 19, 45, 42, 29, 49, 46]",<class 'list'>,<class 'int'>,11
555,"[32, 45, 44, 2, 48, 20, 25, 48, 43, 33, 4, 36, 33]",<class 'list'>,<class 'int'>,13
556,"[8, 39, 49, 16, 18, 32, 25, 49, 8, 47]",<class 'list'>,<class 'int'>,10
557,"[16, 40, 11, 19, 29, 27, 6, 30, 24, 11, 24, 16, 43]",<class 'list'>,<class 'int'>,13
558,"[5, 28, 30, 15, 21, 8, 14, 30, 20, 6, 37, 31]",<class 'list'>,<class 'int'>,12
559,"[17, 39, 2, 27, 25, 42, 22, 1, 27, 19, 23, 42]",<class 'list'>,<class 'int'>,12
560,"[21, 13, 28, 42, 3, 44, 49, 10, 12, 16, 39, 4, 48, 13]",<class 'list'>,<class 'int'>,14
561,"[18, 15, 47, 36, 28, 14, 48, 30, 10]",<class 'list'>,<class 'int'>,9
562,"[34, 39, 27, 36, 40, 23, 30, 9, 43, 7, 8, 45, 30]",<class 'list'>,<class 'int'>,13
563,"[49, 45, 32, 11, 18, 2, 16, 3, 36, 12, 1, 29, 28, 44]",<class 'list'>,<class 'int'>,14
564,"[26, 21, 41, 19, 13, 19, 17]",<class 'list'>,<class 'int'>,7
565,"[5, 47, 12, 36, 46, 9, 7, 6]",<class 'list'>,<class 'int'>,8
566,"[32, 35, 35, 48, 39, 47, 4, 25]",<class 'list'>,<class 'int'>,8
567,"[1, 1, 36, 4, 44, 21, 4, 3, 48, 38, 10, 28, 3, 6]",<class 'list'>,<class 'int'>,14
568,"[22, 37, 40, 25, 5]",<class 'list'>,<class 'int'>,5
569,"[33, 15, 19, 5, 49, 49, 6]",<class 'list'>,<class 'int'>,7
570,"[48, 38, 22]",<class 'list'>,<class 'int'>,3
571,"[41, 39, 6]",<class 'list'>,<class 'int'>,3
572,"[31, 5, 10, 15]",<class 'list'>,<class 'int'>,4
573,"[36, 31, 19, 47, 14, 38]",<class 'list'>,<class 'int'>,6
574,"[39, 15, 39, 34, 6, 15, 33]",<class 'list'>,<class 'int'>,7
575,"[5, 39, 47, 43, 44, 5, 32, 24, 13, 29]",<class 'list'>,<class 'int'>,10
576,"[22, 38, 39, 47, 9, 20, 30, 41, 42, 40, 16, 5]",<class 'list'>,<class 'int'>,12
577,"[26, 49, 19, 48, 8, 36, 9, 26, 20, 38]",<class 'list'>,<class 'int'>,10
578,"[4, 41, 23, 47, 4, 45, 20]",<class 'list'>,<class 'int'>,7
579,"[36, 32, 20, 3, 1]",<class 'list'>,<class 'int'>,5
580,"[8, 40, 38, 25, 25, 11, 38, 41]",<class 'list'>,<class 'int'>,8
